BookingID	Travel Type	Class	Seat Number	PassengerID	FlightID
26321	Business travel	Business	24	7404	46223
15485	Business travel	Business	24	62722	118975
22919	Business travel	Eco	912	118573	43159
15548	Personal Travel	Eco	42117	91776	88872
29325	Business travel	Business	9560	21611	84823
22844	Personal Travel	Eco	37967	59092	123871
24554	Business travel	Eco Plus	24	45700	69766
13210	Personal Travel	Eco	40032	117670	45756
16696	Business travel	Business	26720	45915	44213
28235	Business travel	Eco	22600	13503	66043
24393	Business travel	Business	299	67040	107013
15867	Business travel	Business	10509	81933	104339
25990	Personal Travel	Eco	35696	21495	5966
13002	Business travel	Business	24	76499	64019
18193	Personal Travel	Eco	42395	82706	128109
20438	Business travel	Business	24	120219	60182
21937	Business travel	Eco	24408	22327	32296
25605	Business travel	Business	20648	105072	3324
14097	Business travel	Business	36557	53625	36635
18790	Business travel	Eco	598	17919	95310
13468	Personal Travel	Eco	24	93504	102465
29321	Personal Travel	Eco	24	96511	51346
18973	Personal Travel	Eco Plus	40727	104613	27627
12189	Business travel	Business	31808	869	905
24186	Personal Travel	Eco	15933	56989	43337
16782	Business travel	Business	598	32697	72142
29065	Business travel	Eco	11982	21347	53789
16601	Business travel	Eco	33894	37829	43368
24362	Business travel	Eco	37530	47628	69010
20692	Business travel	Eco	24	58426	36957
20352	Business travel	Business	9154	100465	105642
27653	Business travel	Eco	36460	12244	103407
14655	Personal Travel	Eco	41144	81692	93364
25393	Business travel	Eco Plus	24	79224	104506
19861	Business travel	Business	10847	106244	99721
21870	Business travel	Business	38556	71415	5257
23379	Personal Travel	Eco	38642	4389	117863
22573	Personal Travel	Eco	34414	28660	45751
27726	Business travel	Business	15820	120825	123115
26302	Business travel	Eco	41283	21452	62958
21678	Business travel	Business	24	94277	44766
28108	Personal Travel	Eco	4060	5707	120096
11216	Business travel	Business	8340	22683	91049
20320	Personal Travel	Eco	3906	16098	106765
24776	Business travel	Business	10286	112674	21383
21278	Personal Travel	Eco	2034	84913	79775
24176	Personal Travel	Eco	24	78031	25413
11205	Business travel	Eco	5346	30950	94540
19976	Personal Travel	Eco	6116	92219	125503
17595	Business travel	Eco Plus	3587	67302	28664
12644	Business travel	Business	3231	49001	74836
16347	Business travel	Business	8896	57718	1273
18323	Personal Travel	Eco	6394	56996	27684
29452	Personal Travel	Business	2426	119158	70806
12420	Business travel	Business	1469	82390	61734
18660	Business travel	Business	4410	110575	55533
28607	Business travel	Business	24	94429	68928
19326	Personal Travel	Eco Plus	4788	51413	39193
28567	Business travel	Business	10425	783	24346
28004	Business travel	Business	9313	88189	92233
23186	Personal Travel	Eco Plus	2599	76731	86684
20193	Business travel	Eco	2772	98825	100470
26610	Business travel	Business	8266	66865	60733
22448	Business travel	Eco Plus	4826	27867	101881
22518	Business travel	Eco	24	46145	9149
15429	Personal Travel	Eco	24	54532	102866
26441	Personal Travel	Eco	6116	85618	5887
13758	Business travel	Business	24	73247	55592
24905	Business travel	Business	10008	129701	35744
16952	Business travel	Business	5977	58706	60339
26532	Business travel	Business	4989	27294	126482
27905	Personal Travel	Eco	2543	58653	6783
13857	Business travel	Business	7560	83369	107653
14342	Business travel	Business	113	39191	112599
24226	Personal Travel	Eco	678	57274	120938
12542	Personal Travel	Eco	6520	20369	62530
16900	Business travel	Eco	24	17408	99462
13043	Business travel	Business	5456	76134	103473
29026	Business travel	Business	24	98800	80496
21074	Business travel	Eco	8757	46603	77137
28200	Business travel	Eco	2180	49585	81297
13166	Business travel	Eco	5418	60234	103903
22845	Business travel	Business	10147	16149	71787
26637	Business travel	Eco	287	91706	120015
12706	Business travel	Eco	433	62502	66826
14593	Personal Travel	Eco	24	69845	108796
11155	Business travel	Eco	7050	49497	10187
13756	Business travel	Business	24	68613	52100
13090	Business travel	Business	6811	105719	18141
13320	Personal Travel	Eco	463	102934	44561
29002	Business travel	Business	24	33322	74286
11038	Business travel	Business	7432	73298	93161
23523	Business travel	Business	24	464	124666
28231	Business travel	Eco	24	58678	78049
28680	Business travel	Business	7682	102632	95263
13646	Personal Travel	Eco Plus	708	18326	109958
23180	Personal Travel	Eco	6394	42876	81294
21502	Business travel	Eco	24	2407	90368
13846	Business travel	Business	7432	29796	35807
24284	Personal Travel	Eco	8201	16292	109967
28022	Personal Travel	Eco	7558	2438	75199
15690	Business travel	Business	582	12996	95576
11860	Business travel	Business	8479	120184	13762
29310	Business travel	Business	24	38619	93653
24112	Personal Travel	Eco Plus	7556	73808	30229
17310	Business travel	Eco Plus	6298	28564	118514
28283	Business travel	Business	6672	128893	67171
27033	Business travel	Eco	24	35389	94955
19217	Business travel	Eco	24	24000	1068
20277	Business travel	Business	8896	39393	66787
14475	Personal Travel	Eco	7089	1241	98736
24558	Business travel	Business	24	72748	113251
18363	Business travel	Business	232	50287	70560
28365	Personal Travel	Eco	582	40865	11522
20299	Business travel	Eco Plus	7308	27700	47851
27827	Business travel	Business	470	91882	11626
24239	Personal Travel	Eco	7645	109737	113335
17411	Business travel	Eco	24	32605	43601
28250	Business travel	Business	8050	592	117173
22759	Business travel	Business	354	49014	79887
16337	Business travel	Eco	24	87544	3137
18297	Personal Travel	Eco	1054	98771	77389
13437	Personal Travel	Eco	6394	73743	82892
12465	Personal Travel	Eco	7804	25934	40584
27543	Business travel	Business	232	14179	103353
26211	Business travel	Eco Plus	24	28283	124844
20422	Business travel	Eco	344	17571	93085
28593	Business travel	Business	118	81183	23443
12688	Business travel	Eco	7932	23032	65584
15200	Business travel	Business	7812	70836	125303
12159	Business travel	Eco	5838	24724	48456
14490	Personal Travel	Eco	24	125241	62141
28508	Business travel	Business	7784	10900	96869
18311	Business travel	Business	586	90139	59044
22281	Personal Travel	Eco	37808	5817	75847
24061	Business travel	Business	6764	87804	76849
27062	Business travel	Business	24	111440	43670
27600	Personal Travel	Eco	8828	88621	129637
16860	Personal Travel	Eco	50230	44846	57361
22825	Business travel	Business	24	101656	42432
17176	Personal Travel	Eco	50982	52713	40271
20872	Business travel	Business	3232	80967	71903
19150	Business travel	Business	36001	121537	2331
20089	Business travel	Eco	48986	20024	32044
21913	Business travel	Business	34750	122028	83158
27462	Business travel	Business	7217	98583	27464
16737	Personal Travel	Eco	34194	83515	125820
27212	Business travel	Business	6400	86104	4513
19597	Business travel	Business	24	2691	113919
21150	Business travel	Business	37947	14831	100156
20032	Business travel	Eco	41938	108656	40757
15359	Business travel	Eco	24	24769	72830
14804	Personal Travel	Eco	37947	63699	126287
12364	Business travel	Business	24	119039	75287
18116	Business travel	Eco	50252	46553	122367
27951	Personal Travel	Eco	38503	119972	91532
19787	Business travel	Eco	6074	111022	2729
27929	Personal Travel	Eco Plus	3232	80527	95616
18393	Personal Travel	Eco	52006	108518	61641
13004	Personal Travel	Eco	24	103490	5019
16121	Business travel	Business	38225	4365	80782
27738	Personal Travel	Eco	10384	110215	120975
26397	Personal Travel	Eco	40054	58288	17944
13075	Business travel	Business	36557	107897	106093
11520	Business travel	Business	6500	15538	128009
17304	Business travel	Business	46218	115821	113481
16420	Business travel	Business	37530	41241	59465
20486	Business travel	Business	24	74131	50595
15838	Personal Travel	Eco	50004	35453	84050
12381	Personal Travel	Business	4738	438	47522
28799	Business travel	Eco Plus	24	34370	91855
14305	Business travel	Business	37808	43660	104558
23644	Personal Travel	Eco	6026	95756	82930
28194	Business travel	Business	46954	124411	60190
26639	Business travel	Eco Plus	24	33254	96123
17736	Personal Travel	Eco	42534	117458	65509
25565	Personal Travel	Eco	304	72700	77978
24738	Personal Travel	Eco	8934	113613	83937
23106	Business travel	Eco	51254	43178	65002
16471	Business travel	Business	24	66114	62913
22501	Business travel	Eco	47816	8512	55989
14205	Business travel	Eco	34611	90566	83568
17939	Business travel	Eco	51656	5374	61884
19492	Business travel	Eco	45870	94775	13469
26883	Business travel	Business	53666	124200	122531
14717	Business travel	Business	1502	102633	104888
16315	Business travel	Business	1848	68366	2085
16548	Business travel	Business	50498	86791	1228
28709	Business travel	Eco	2874	65017	122814
20689	Personal Travel	Eco Plus	49134	3973	75176
26039	Personal Travel	Eco	924	41576	10840
24083	Business travel	Business	1054	88376	95016
12986	Personal Travel	Eco	50984	23172	127989
16359	Business travel	Business	42395	75186	77353
19773	Business travel	Business	53796	112441	90882
22716	Business travel	Business	3594	79869	55275
12001	Personal Travel	Eco	37808	54026	116087
25203	Business travel	Eco	41561	24658	17000
15035	Business travel	Business	1600	86768	65188
13415	Business travel	Eco	1482	10738	30884
28818	Personal Travel	Eco Plus	51632	93000	88287
26294	Business travel	Business	47450	4087	4501
23327	Business travel	Business	41144	66811	115295
23995	Business travel	Business	52512	101133	103327
11195	Personal Travel	Eco	50880	41324	102729
25918	Business travel	Business	2304	87878	103260
26171	Business travel	Eco	51886	12033	57148
15012	Personal Travel	Eco	39615	4923	91450
15873	Business travel	Business	2634	91975	23448
19633	Business travel	Business	38225	37155	98861
15642	Business travel	Business	24	111627	120699
25235	Business travel	Business	2080	60077	46637
19693	Personal Travel	Eco	37947	128497	41101
16973	Business travel	Business	1034	93976	28928
20678	Business travel	Business	36418	85146	69707
18097	Personal Travel	Eco	39059	73540	76079
18441	Business travel	Eco Plus	51258	35575	14001
19746	Business travel	Business	7686	87065	83624
28037	Personal Travel	Eco	1730	40315	109559
13307	Personal Travel	Business	9313	32003	26412
21196	Business travel	Business	24	94351	31134
15745	Business travel	Business	24	75550	127684
26158	Business travel	Business	5900	108331	46914
11957	Business travel	Business	1282	127063	93029
24584	Personal Travel	Eco	7784	98657	57600
15291	Personal Travel	Eco	7810	78810	16836
23672	Business travel	Business	578	111569	65184
25352	Business travel	Business	7304	111165	116232
16079	Personal Travel	Eco	8479	109690	78612
25727	Business travel	Eco Plus	8479	20199	17458
18876	Business travel	Eco	578	49303	72555
16714	Business travel	Business	7426	110222	1156
12371	Business travel	Business	8479	1565	120352
22010	Business travel	Business	7808	30545	85543
14832	Personal Travel	Eco	114	30309	22875
27631	Business travel	Business	460	126954	18875
26557	Personal Travel	Eco	7556	1162	104441
23139	Business travel	Business	9035	70089	94596
29383	Personal Travel	Eco	8479	8712	64114
27911	Business travel	Business	6286	102187	7866
14993	Business travel	Business	8896	58095	50892
15032	Business travel	Eco	24	31131	29225
13890	Personal Travel	Eco	7296	81149	21616
15261	Personal Travel	Eco	574	119319	44110
11314	Personal Travel	Eco	8618	75267	32802
18768	Business travel	Business	114	66034	85801
22505	Business travel	Eco	7560	49162	51223
11956	Business travel	Business	8340	100011	9393
26422	Business travel	Eco	8340	19551	70758
24109	Business travel	Business	114	71168	28838
12017	Business travel	Business	7432	719	76687
14210	Personal Travel	Eco	7812	25894	97134
29345	Business travel	Eco Plus	118	4225	45186
29281	Business travel	Business	8618	87344	113579
15639	Personal Travel	Eco	118	111719	67781
14970	Business travel	Business	660	102143	121567
13854	Business travel	Business	7081	110264	117074
18865	Business travel	Business	7980	127194	18972
23571	Business travel	Business	7560	100876	123227
15024	Business travel	Business	232	69782	124960
13045	Personal Travel	Business	8618	103910	104338
20204	Business travel	Business	7198	41211	78669
21935	Business travel	Eco	8379	87398	41437
12033	Business travel	Eco	116	18802	6184
16018	Business travel	Business	7197	90727	31772
23160	Personal Travel	Eco	24	73458	100838
19989	Business travel	Eco	7980	15725	25355
12763	Business travel	Business	8298	111856	86888
28116	Business travel	Business	7202	62447	99886
27431	Business travel	Business	340	87571	44486
20116	Personal Travel	Eco	8512	16020	95675
14361	Business travel	Business	7466	43336	66779
17448	Business travel	Business	8246	66294	82084
27449	Personal Travel	Eco	8512	123700	96988
13612	Business travel	Business	106	100400	86161
13112	Business travel	Eco	7210	8177	19400
19707	Personal Travel	Eco	7847	80512	127173
16467	Business travel	Business	24	62953	84121
18639	Business travel	Business	7861	82482	110132
17112	Business travel	Business	7980	8107	100563
13870	Business travel	Eco	6978	36511	91217
17710	Personal Travel	Eco Plus	112	117383	53832
28660	Business travel	Business	7470	39258	72084
15148	Personal Travel	Eco	304	97005	40683
29144	Business travel	Business	118	44028	78505
11763	Business travel	Business	7180	48780	8025
15123	Personal Travel	Eco	7315	88703	40594
28871	Business travel	Business	234	70645	14511
15775	Business travel	Eco Plus	7270	35569	29915
24085	Personal Travel	Eco	7930	9502	82605
18398	Personal Travel	Eco	46434	22123	42349
20338	Business travel	Eco	42266	17237	7369
13453	Business travel	Eco	1568	57256	45371
25026	Business travel	Eco Plus	912	23261	10267
13527	Business travel	Business	304	35	29578
17485	Personal Travel	Eco	24	36335	85048
